txn_id,txn_date,txn_type,customer_id,customer_segment,origin_id,destination_id,vendor_id,line_item,quantity,uom,revenue,direct_cost,cost_category,invoice_id,payment_date
TXN0007363,23-Jun-2025,sale,CUST0002,smb,LOC003,LOC012,VEND009,fuel_surcharge,10.77,trips,102.01,59.59,tolls,INV0002454,06-Sep-2025
TXN0009893,25-Aug-2025,sale,CUST0033,mid_market,LOC009,LOC002,VEND005,documentation_fee,11.88,,537.7,,,INV0003297,2025-09-05
TXN0003857,2024-10-05,sale,CUST0021,enterprise,LOC007,LOC002,,freight_charge,11.41,trips,239.14,167.19,labor,INV0001285,07/12/2024
TXN0001175,17/06/2024,sale,CUST0028,enterprise,LOC005,LOC011,,storage_fee,5.99,,231.02,,,INV0000391,2024-06-21
TXN0013019,08-Feb-2024,sale,CUST0024,enterprise,LOC008,LOC010,,storage_fee,14.86,,155.79,86.0,tolls,INV0004339,2024-02-23
TXN0005711,02/08/2024,sale,CUST0007,,LOC005,LOC003,VEND001,documentation_fee,19.43,,865.22,357.96,tolls,INV0001903,02-Mar-2024
TXN0014822,26/12/2024,sale, CUST0033,enterprise,LOC005,LOC011,,documentation_fee,20.7,,1008.28,432.57,fuel,INV0004940,2025-03-20
TXN0014635,06/06/2025,sale,CUST0028,smb,LOC010,LOC007,VEND015,freight_charge,13.67,trips,237.64,133.27,labor,INV0004878,30/06/2025
TXN0004930,23/01/2024,sale,CUST0032,smb,LOC008,LOC009,VEND003,documentation_fee,8.8,,152.77,,,INV0001643,08-Mar-2024
TXN0019761,02/09/2024,sale,CUST0007,enterprise,LOC002,LOC009,,fuel_surcharge,11.07,trips,321.05,,,INV0006587,
TXN0010084,08/01/2025,sale,cust0028,enterprise,LOC005,LOC001,,freight_charge,4.63,trips,228.56,124.76,packaging,INV0003361,
TXN0009384,12/01/2024,sale,CUST0010,smb,LOC007,LOC002,,fuel_surcharge,13.86,trips,508.67,377.49,tolls,INV0003128,2024-01-13
TXN0016979,10/04/2024,sale,CUST0007,,LOC004,LOC009,,storage_fee,7.47,,257.14,194.56,fuel,INV0005659,
TXN0005743,10/08/2024,sale,CUST0033,smb,LOC005,LOC011,,fuel_surcharge,10.51,trips,179.16,92.37,labor,INV0001914,2024-10-21
TXN0016689,17-Aug-2024,sale,CUST0003,,LOC004,LOC006,,bulk_transport,9.04,tonnes,437.64,339.29,packaging,INV0005563,2024-09-05
TXN0014132,09/04/2024,sale,CUST0029,,LOC005,LOC004,,fuel_surcharge,10.36,trips,308.51,203.79,fuel,INV0004710,14/10/2024
TXN0019111,27/08/2025,sale,CUST0038,enterprise,LOC010,LOC006,VEND004,storage_fee,9.88,,103.38,71.75,fuel,INV0006370,09/10/2025
TXN0017074,06/28/2024,sale,CUST0032,enterprise,LOC007,LOC006,,fuel_surcharge,7.23,trips,194.66,145.81,tolls,INV0005691,20-Jul-2024
TXN0008546,23/12/2024,sale,CUST0030,,LOC011,LOC002,VEND004,storage_fee,14.74,,418.07,,,INV0002848,24-Dec-2024
TXN0007316,18/03/2025,sale,cust0026,mid_market,LOC002,LOC007,,fuel_surcharge,4.64,trips,99.88,50.86,maintenance,INV0002438,04/12/2025
TXN0008951,2024-09-15,credit_note,CUST0025 ,,LOC007,LOC002,VEND014,handling_fee,7.74,cartons,58.68,36.86,tolls,INV0002983,29-Oct-2024
TXN0003263,02-Dec-2024,sale,CUST0023,enterprise,LOC004,LOC003,,fuel_surcharge,7.24,trips,38.49,18.22,packaging,INV0001087,07-Feb-2025
TXN0019168,11/05/2024,sale,CUST0005,smb,LOC011,LOC002,,handling_fee,9.69,cartons,439.43,228.26,labor,INV0006389,01/21/2025
TXN0010072,2025-03-01,sale,cust0031,,LOC001,LOC011,,bulk_transport,14.1,tonnes,449.99,359.75,tolls,INV0003357,07/03/2025
TXN0018548,21-Jul-2024,sale,CUST0028,smb,LOC011,LOC002,,documentation_fee,9.34,,420.45,280.81,maintenance,INV0006182,2024-08-18
TXN0005468,2025-01-05,sale,CUST0024,,LOC010,LOC006,,tanker_transport,9.18,litres,441.12,289.57,labor,INV0001822,2025-01-21
TXN0011735,05-Apr-2025,sale,CUST0016,enterprise,LOC012,LOC009,VEND008,documentation_fee,15.17,,257.29,139.02,tolls,INV0003911,04/08/2025
TXN0001166,19/05/2025,sale,CUST0035,,LOC005,LOC003,VEND006,tanker_transport,9.57,litres,381.92,302.1,fuel,INV0000388,27/06/2025
TXN0017164,14/11/2024,credit_note,CUST0021,,LOC005,LOC003,VEND009,fuel_surcharge,6.77,trips,190.14,144.63,labor,INV0005721,23/01/2025
TXN0008097,2024-10-18,sale,CUST0036,smb,LOC005,LOC003,,tanker_transport,6.02,litres,86.43,55.18,labor,INV0002699,2024-11-16
TXN0003934,15-Jul-2024,sale,CUST0034,,LOC005,LOC011,,documentation_fee,10.85,,425.05,185.31,fuel,INV0001311,2024-09-16
TXN0009542,16/09/2024,sale,CUST0028,enterprise,LOC010,LOC001,VEND013,handling_fee,8.66,cartons,315.06,204.94,packaging,INV0003180,
TXN0005937,15-Feb-2024,sale,CUST0038,mid_market,LOC007,LOC006,VEND011,tanker_transport,9.25,litres,142.18,100.02,tolls,INV0001979,2024-04-30
TXN0012025,20/05/2025,sale,CUST0010,enterprise,LOC007,LOC004,,bulk_transport,15.54,,78.73,52.74,tolls,INV0004008,07/06/2025
TXN0011973,03/10/2024,sale,CUST0011,enterprise,LOC011,LOC002,VEND008,freight_charge,11.51,trips,111.92,79.48,maintenance,INV0003991,17/11/2024
TXN0001783,2024-08-20,sale,CUST0012,enterprise,LOC001,LOC011,,storage_fee,2.88,,35.52,23.57,labor,INV0000594,
TXN0001413,02/03/2024,sale,CUST0038 ,enterprise,LOC011,LOC002,VEND006,bulk_transport,12.49,tonnes,121.78,74.74,labor,INV0000471,
TXN0001130,12/05/2024,sale,CUST0016,smb,LOC010,LOC005,,freight_charge,10.03,trips,386.9,273.89,packaging,INV0000376,02/08/2025
TXN0010017,2025-05-28,sale,CUST0017,mid_market,LOC009,LOC004,VEND013,documentation_fee,13.79,,597.31,261.89,tolls,INV0003339,06/08/2025
TXN0008668,2024-05-06,sale,CUST0003,mid_market,LOC001,LOC012,VEND013,handling_fee,12.23,cartons,287.54,,,INV0002889,11-Jul-2024
TXN0008161,2024-06-09,sale,CUST0001,,LOC010,LOC005,,freight_charge,17.92,trips,685.89,475.44,maintenance,INV0002720,2024-07-21
TXN0013747,2024-04-08,sale,CUST0027,enterprise,LOC005,LOC001,,documentation_fee,12.99,,148.66,94.32,tolls,INV0004582,28/04/2024
TXN0019553,19/03/2025,sale,CUST0034,mid_market,LOC002,LOC009,,tanker_transport,10.9,litres,271.08,207.53,maintenance,INV0006517,25/05/2025
TXN0015205,05/11/2024,sale,CUST0036,smb,LOC011,LOC002,,bulk_transport,9.01,tonnes,191.53,138.1,fuel,INV0005068,2024-07-07
TXN0007327,01/15/2024,sale,CUST0014,,LOC004,LOC009,,freight_charge,9.54,trips,412.0,308.72,packaging,INV0002442,2024-03-19
TXN0001621,2024-06-08,sale,CUST0006,mid_market,LOC001,LOC012,VEND015,handling_fee,18.48,cartons,580.6,349.67,maintenance,INV0000540,13-Aug-2024
TXN0010684,10/28/2024,sale,CUST0022,,LOC002,LOC009,VEND011,documentation_fee,5.35,,81.61,46.78,packaging,INV0003561,2024-12-02
TXN0007898,07/03/2025,sale,CUST0004,smb,LOC010,LOC007,,documentation_fee,11.19,,393.76,182.63,fuel,INV0002632,08/22/2025
TXN0008642,25/05/2025,sale,CUST0004,,LOC008,LOC010,,documentation_fee,9.65,,442.65,353.96,maintenance,INV0002880,17-Jul-2025
TXN0013991,05-Jan-2024,sale,CUST0011,smb,LOC010,LOC001,VEND002,documentation_fee,5.47,,171.38,76.29,packaging,INV0004663,25-Jan-2024
TXN0018655,2024-12-19,sale, CUST0009,enterprise,LOC012,LOC011,VEND004,tanker_transport,2.84,litres,117.4,52.32,labor,INV0006218,12-Jan-2025
TXN0010037,22-May-2025,sale,CUST0020,enterprise,LOC010,LOC005,,documentation_fee,8.74,,156.61,85.95,maintenance,INV0003345,22/07/2025
TXN0015884,2024-07-08,sale,CUST0032 ,smb,LOC004,LOC006,VEND007,fuel_surcharge,4.85,trips,74.22,,,INV0005294,2024-08-29
TXN0007646,2025-05-12,sale,CUST0029,enterprise,LOC008,LOC010,VEND014,storage_fee,15.82,,228.89,175.0,labor,INV0002548,05/19/2025
TXN0019943,06-Nov-2024,sale,CUST0034,mid_market,LOC011,LOC002,,handling_fee,11.24,cartons,309.93,180.28,tolls,INV0006647,10-Nov-2024
TXN0005685,2025-06-02,sale,CUST0021,mid_market,LOC012,LOC002,VEND015,documentation_fee,14.42,,291.09,152.64,labor,INV0001895,2025-06-11
TXN0007983,02/08/2025,sale,CUST0036,smb,LOC009,LOC004,VEND001,documentation_fee,11.86,,316.98,192.05,fuel,INV0002661,21-Mar-2025
TXN0003298,19-Jun-2025,sale,CUST0026,enterprise,LOC005,LOC001,VEND008,bulk_transport,5.29,tonnes,27.34,21.84,tolls,INV0001099,07/10/2025
TXN0017837,08/11/2025,sale,CUST0011,mid_market,LOC012,LOC011,,fuel_surcharge,3.74,trips,36.95,15.86,tolls,INV0005945,23/08/2025
TXN0016594,04/16/2024,sale,CUST0029,mid_market,LOC010,LOC001,VEND004,fuel_surcharge,7.24,trips,186.7,88.84,labor,INV0005531,26-May-2024
TXN0012986,28-Apr-2024,sale,CUST0023,enterprise,LOC004,LOC003,VEND013,documentation_fee,6.91,,194.23,113.71,packaging,INV0004328,30-Jun-2024
TXN0010008,16-Jul-2025,sale,cust0020,mid_market,LOC005,LOC003,VEND012,documentation_fee,10.94,,434.71,335.58,labor,INV0003336,07/19/2025
TXN0018305,09-Aug-2025,sale,CUST0010,enterprise,LOC012,LOC002,,documentation_fee,4.73,,120.72,93.04,maintenance,INV0006101,25-Oct-2025
TXN0008268,25-Jan-2025,sale,CUST0014,smb,LOC004,LOC009,VEND001,fuel_surcharge,7.73,trips,178.47,142.5,packaging,INV0002756,03-Apr-2025
TXN0010571,07/04/2024,sale, CUST0013,smb,LOC011,LOC002,VEND002,documentation_fee,8.27,,264.47,171.24,packaging,INV0003523,2024-06-27
TXN0015414,02/28/2024,sale,CUST0025,smb,LOC010,LOC007,,freight_charge,16.18,trips,566.49,448.18,maintenance,INV0005138,2024-03-28
TXN0004977,2024-05-21,sale,cust0009,enterprise,LOC010,LOC005,,storage_fee,4.5,,51.58,23.54,packaging,INV0001659,16-Jul-2024
TXN0006188,03/15/2025,credit_note,CUST0039,,LOC007,LOC002,VEND005,storage_fee,10.71,,77.69,47.93,packaging,INV0002062,17-Apr-2025
TXN0005071,2025-07-06,sale,CUST0033,,LOC010,LOC004,,fuel_surcharge,6.73,trips,230.49,165.89,tolls,INV0001690,21-Sep-2025
TXN0017035,03/11/2024,sale,cust0002,enterprise,LOC010,LOC006,VEND014,fuel_surcharge,16.55,trips,415.52,178.28,labor,INV0005678,06/01/2024
TXN0018850,09/15/2024,sale,CUST0003,mid_market,LOC005,LOC003,VEND006,storage_fee,6.76,,337.22,153.71,labor,INV0006283,2024-11-06
TXN0006422,18-Jan-2025,sale,CUST0030,enterprise,LOC012,LOC002,,tanker_transport,8.05,litres,149.92,78.25,fuel,INV0002140,2025-03-31
TXN0015754,05-Mar-2025,sale,CUST0015,mid_market,LOC004,LOC003,,storage_fee,10.22,,92.79,58.03,fuel,INV0005251,08/05/2025
TXN0003498,01/13/2025,sale,cust0016,enterprise,LOC010,LOC005,VEND003,storage_fee,10.61,,431.89,217.77,maintenance,INV0001166,2025-04-06
TXN0003295,01/21/2025,sale,CUST0039,enterprise,LOC005,LOC011,,freight_charge,8.08,trips,324.63,168.94,fuel,INV0001098,18-Mar-2025
TXN0016685,02-Aug-2024,sale,CUST0006,enterprise,LOC010,LOC005,,tanker_transport,4.68,litres,49.23,31.3,fuel,INV0005561,09/08/2024
TXN0005385,02-Jun-2024,sale, CUST0039,enterprise,LOC010,LOC004,,documentation_fee,14.31,,167.43,100.25,tolls,INV0001795,14-Aug-2024
TXN0009492,2024-06-03,sale,CUST0001,mid_market,LOC012,LOC009,VEND011,documentation_fee,13.9,,86.87,66.01,maintenance,INV0003164,20-Jul-2024
TXN0019431,2025-01-14,sale,CUST0012,enterprise,LOC012,LOC002,,tanker_transport,13.29,litres,383.25,289.48,packaging,INV0006477,19/02/2025
TXN0004605,06/01/2024,sale,CUST0026,smb,LOC009,LOC004,VEND003,handling_fee,6.65,cartons,287.32,211.26,labor,INV0001535,2024-03-02
TXN0007176,2024-07-24,sale,CUST0016,mid_market,LOC008,LOC010,,freight_charge,9.54,trips,274.65,,,INV0002392,02-Sep-2024
TXN0009178,17/11/2024,sale,CUST0020,enterprise,LOC011,LOC002,,bulk_transport,7.5,tonnes,339.39,256.18,maintenance,INV0003059,12/30/2024
TXN0013207,18/01/2024,sale,CUST0033,,LOC010,LOC001,VEND003,documentation_fee,12.11,,316.28,193.15,tolls,INV0004402,30/03/2024
TXN0008517,2024-01-21,sale,CUST0034,,LOC003,LOC012,,documentation_fee,7.66,,339.33,178.04,fuel,INV0002839,26-Feb-2024
TXN0007988,12/04/2025,sale,cust0011,mid_market,LOC001,LOC012,,handling_fee,7.57,cartons,128.54,77.8,packaging,INV0002662,29/06/2025
TXN0015298,08-Jun-2024,sale,CUST0032,,LOC003,LOC012,VEND005,storage_fee,9.47,,444.56,296.59,maintenance,INV0005099,2024-07-02
TXN0008882,05/25/2025,sale,CUST0009,enterprise,LOC010,LOC005,VEND009,handling_fee,13.86,cartons,627.81,419.24,fuel,INV0002960,2025-07-12
TXN0017711,02/06/2024,cancelled,CUST0018,,LOC005,LOC001,,storage_fee,13.58,,254.49,145.7,maintenance,INV0005903,02/14/2024
TXN0006243,2025-05-24,credit_note,CUST0014,smb,LOC010,LOC007,VEND003,bulk_transport,12.27,tonnes,465.98,227.94,packaging,INV0002081,15-Aug-2025
TXN0017064,12-May-2025,sale,CUST0005,,LOC005,LOC004,VEND015,tanker_transport,12.78,litres,616.65,401.57,labor,INV0005688,13/05/2025
TXN0019666,01/06/2025,sale,CUST0034,smb,LOC005,LOC004,,bulk_transport,10.16,tonnes,187.25,,,INV0006555,
TXN0013427,08/20/2025,sale,CUST0033,,LOC005,LOC003,VEND006,tanker_transport,10.92,litres,319.53,249.99,maintenance,INV0004475,2025-10-20
TXN0005514,02/26/2025,sale,cust0039,smb,LOC002,LOC007,,handling_fee,9.32,cartons,59.31,42.18,labor,INV0001838,18-Mar-2025
TXN0006730,15/03/2024,sale,CUST0035,,LOC012,LOC009,,handling_fee,13.17,cartons,600.4,250.17,tolls,INV0002243,2024-03-16
TXN0005354,25-Jul-2024,sale,CUST0025,enterprise,LOC011,LOC002,VEND012,bulk_transport,16.21,tonnes,528.86,338.49,packaging,INV0001784,09/24/2024
TXN0013443,28/01/2025,sale,cust0011,smb,LOC005,LOC001,,handling_fee,2.58,cartons,53.92,,,INV0004481,06/02/2025
TXN0018040,05/08/2024,cancelled,CUST0004 ,smb,LOC007,LOC002,VEND002,storage_fee,5.05,,25.46,13.99,packaging,INV0006013,2024-05-21
TXN0015460,2025-08-18,sale,CUST0006,mid_market,LOC004,LOC006,VEND005,tanker_transport,6.63,litres,172.27,82.91,tolls,INV0005153,28-Oct-2025
TXN0000483,16/11/2024,sale,CUST0020 ,mid_market,LOC007,LOC006,,storage_fee,7.45,,313.64,241.59,packaging,INV0000161,12/04/2024
TXN0009289,07/24/2025,sale,CUST0039,enterprise,LOC001,LOC011,,bulk_transport,5.58,tonnes,113.88,55.4,tolls,INV0003096,2025-10-09
TXN0001315,12-Feb-2025,credit_note,cust0010,enterprise,LOC003,LOC012,VEND008,handling_fee,9.57,cartons,474.8,235.77,tolls,INV0000438,
TXN0003015,09-May-2024,sale,CUST0007,mid_market,LOC010,LOC004,,storage_fee,11.39,,85.97,48.45,packaging,INV0001005,2024-07-17
TXN0013494,07/11/2025,sale,CUST0009,smb,LOC004,LOC009,,tanker_transport,11.93,litres,217.81,101.31,labor,INV0004498,05/08/2025
TXN0018611,2024-03-25,sale,CUST0033,mid_market,LOC001,LOC012,VEND008,freight_charge,12.62,trips,487.78,275.51,tolls,INV0006203,20/06/2024
TXN0009931,13-May-2024,sale,CUST0021,smb,LOC010,LOC007,,tanker_transport,7.42,litres,283.64,176.8,maintenance,INV0003310,15/06/2024
TXN0005348,2024-03-21,sale,CUST0013,enterprise,LOC011,LOC012,,documentation_fee,9.78,,367.94,192.93,tolls,INV0001782,
TXN0013326,15-Jul-2024,sale,CUST0028,mid_market,LOC008,LOC009,,documentation_fee,11.95,,187.95,99.51,tolls,INV0004442,2024-09-25
TXN0004269,09-May-2024,sale,cust0038,smb,LOC004,LOC009,VEND001,documentation_fee,11.82,,171.27,127.71,tolls,INV0001423,28-Jul-2024
TXN0018283,01-Jul-2024,sale, CUST0013,smb,LOC012,LOC002,,tanker_transport,6.98,litres,308.5,204.64,maintenance,INV0006094,17/07/2024
TXN0019753,20/06/2025,sale,cust0030,mid_market,LOC009,LOC004,,fuel_surcharge,17.69,trips,542.35,366.42,fuel,INV0006584,06-Aug-2025
TXN0006810,01/01/2024,sale,CUST0006,mid_market,LOC011,LOC002,VEND001,freight_charge,0.1,trips,0.72,0.38,packaging,INV0002270,03/22/2024
TXN0002485,20/04/2024,sale,CUST0011,mid_market,LOC012,LOC009,VEND014,freight_charge,8.7,trips,83.89,54.87,tolls,INV0000828,30/06/2024
TXN0012052,17-Jan-2025,sale,CUST0016,,LOC008,LOC009,,tanker_transport,10.17,litres,496.72,277.35,maintenance,INV0004017,02/16/2025
TXN0019426,17/09/2024,sale,CUST0019,,LOC010,LOC001,,documentation_fee,2.61,,36.62,14.87,fuel,INV0006475,11/08/2024
TXN0008144,20-Jun-2024,sale,CUST0027,enterprise,LOC010,LOC005,,tanker_transport,4.75,litres,126.82,80.59,labor,INV0002714,29-Aug-2024
TXN0003950,14-Aug-2025,sale,CUST0017,enterprise,LOC009,LOC004,VEND005,handling_fee,10.06,cartons,51.14,35.62,labor,INV0001316,08/21/2025
TXN0000907,06/06/2025,sale,CUST0024,smb,LOC002,LOC007,,freight_charge,9.82,trips,74.42,36.1,packaging,INV0000302,2025-08-26
TXN0001576,10/07/2024,sale,CUST0029,enterprise,LOC010,LOC005,VEND006,bulk_transport,6.88,tonnes,270.69,155.18,maintenance,INV0000525,2024-10-31
TXN0005059,2025-05-27,sale,CUST0033,,LOC002,LOC007,VEND002,fuel_surcharge,10.3,trips,413.56,256.66,fuel,INV0001686,07/07/2025
TXN0017865,07/12/2025,sale, CUST0035,mid_market,LOC011,LOC012,,bulk_transport,10.19,tonnes,256.94,164.46,fuel,INV0005955,
TXN0018448,28/07/2024,sale,cust0037,mid_market,LOC002,LOC009,,fuel_surcharge,15.52,trips,653.24,504.15,maintenance,INV0006149,13/08/2024
TXN0001339,05-May-2025,sale,CUST0023,mid_market,LOC007,LOC004,,storage_fee,4.72,,122.09,70.02,packaging,INV0000446,
TXN0010477,2025-07-22,sale,CUST0027,,LOC011,LOC002,VEND004,handling_fee,5.8,cartons,248.05,136.87,maintenance,INV0003492,08/28/2025
TXN0006209,2024-05-02,sale,CUST0040,,LOC002,LOC004,,fuel_surcharge,11.24,trips,65.14,30.39,packaging,INV0002069,02/05/2024
TXN0008722,11/03/2024,sale,CUST0005,mid_market,LOC005,LOC001,,tanker_transport,15.79,litres,458.06,319.6,labor,INV0002907,
TXN0016292,03-Nov-2024,sale,CUST0004,,LOC008,LOC010,VEND003,fuel_surcharge,0.1,trips,1.52,0.96,tolls,INV0005430,11/22/2024
TXN0016147,06/02/2024,credit_note,CUST0003,,LOC011,LOC002,,storage_fee,16.55,,713.64,378.52,tolls,INV0005382,2024-02-16
TXN0019778,25-Oct-2024,credit_note,CUST0029,enterprise,LOC004,LOC003,,handling_fee,10.77,cartons,288.05,224.57,maintenance,INV0006592,21/01/2025
TXN0004755,28-Feb-2024,sale,cust0016,smb,LOC010,LOC006,VEND002,handling_fee,10.64,cartons,526.04,398.74,maintenance,INV0001585,04/28/2024
TXN0001989,2025-07-15,sale,CUST0006,smb,LOC009,LOC004,VEND011,fuel_surcharge,9.22,trips,127.12,64.25,fuel,INV0000663,10/08/2025
TXN0015162,08-Aug-2025,sale,cust0025,mid_market,LOC004,LOC003,,tanker_transport,11.15,litres,154.98,122.27,maintenance,INV0005054,23-Sep-2025
TXN0007120,07/18/2025,sale,CUST0016,smb,LOC004,LOC003,VEND002,documentation_fee,6.84,,101.03,76.35,labor,INV0002373,09/17/2025
TXN0016810,04/03/2024,sale,CUST0013,enterprise,LOC003,LOC012,,documentation_fee,9.18,,194.89,103.63,tolls,INV0005603,04/05/2024
TXN0009812,05/02/2025,sale,CUST0032,,LOC005,LOC003,VEND015,freight_charge,2.95,trips,147.18,104.85,labor,INV0003270,2025-07-12
TXN0005847,2024-04-13,sale,CUST0019 ,smb,LOC005,LOC011,VEND006,documentation_fee,8.8,,383.5,259.56,labor,INV0001949,25-Apr-2024
TXN0016039,04/04/2024,credit_note,CUST0007,smb,LOC010,LOC007,VEND001,freight_charge,4.13,trips,117.6,72.65,tolls,INV0005346,05/13/2024
TXN0019690,03/20/2024,sale,CUST0009,smb,LOC004,LOC009,,documentation_fee,14.55,,672.95,294.3,fuel,INV0006563,11-Jun-2024
TXN0012365,25/03/2024,sale,CUST0019,mid_market,LOC010,LOC007,,storage_fee,12.82,,127.08,,,INV0004121,2024-05-15
TXN0011132,2025-07-04,sale,CUST0022 ,smb,LOC005,LOC003,,documentation_fee,9.63,,453.95,351.87,labor,INV0003710,09/14/2025
TXN0000121,12/15/2024,credit_note,CUST0005,,LOC001,LOC012,VEND013,storage_fee,14.42,,443.57,277.81,packaging,INV0000040,16-Feb-2025
TXN0002609,2025-04-24,sale, CUST0028,,LOC001,LOC012,VEND010,fuel_surcharge,15.82,trips,0.0,0.0,labor,INV0000869,2025-07-18
TXN0017571,2024-12-15,sale,cust0032,,LOC011,LOC002,VEND008,bulk_transport,7.2,tonnes,49.93,32.24,fuel,INV0005857,12/22/2024
TXN0019204,2024-02-12,sale,CUST0031,mid_market,LOC010,LOC006,,storage_fee,9.73,,100.33,66.68,maintenance,INV0006401,04/13/2024
TXN0016315,08/06/2024,sale,CUST0003,smb,LOC005,LOC003,,fuel_surcharge,10.67,trips,519.23,414.21,packaging,INV0005438,2024-08-07
TXN0012691,26/06/2025,sale,CUST0034,smb,LOC009,LOC004,,fuel_surcharge,18.35,trips,617.91,304.33,packaging,INV0004230,23/08/2025
TXN0007782,2025-07-01,sale,CUST0020,,LOC001,LOC012,,storage_fee,12.95,,336.83,152.65,packaging,INV0002594,2025-08-27
TXN0014446,15/12/2024,sale,CUST0039,smb,LOC008,LOC010,,bulk_transport,8.23,tonnes,98.16,44.83,labor,INV0004815,02/06/2025
TXN0000953,16/06/2024,sale,CUST0029,smb,LOC011,LOC002,,handling_fee,8.01,cartons,259.25,203.16,tolls,INV0000317,2024-07-31
TXN0010513,07/11/2025,sale,CUST0023,smb,LOC007,LOC006,,freight_charge,9.44,trips,424.2,308.14,maintenance,INV0003504,2025-09-07
TXN0005380,11/04/2024,sale,CUST0026,,LOC007,LOC002,,fuel_surcharge,7.8,trips,164.03,94.4,maintenance,INV0001793,2024-04-30
TXN0019801,2025-04-19,sale,cust0023,enterprise,LOC010,LOC006,,tanker_transport,12.43,litres,225.4,105.64,labor,INV0006600,07-Jun-2025
TXN0006756,04/01/2024,sale,CUST0040,mid_market,LOC007,LOC002,VEND009,documentation_fee,7.71,,107.34,73.75,fuel,INV0002252,2024-03-07
TXN0015559,07/12/2024,sale,cust0017,enterprise,LOC001,LOC012,,storage_fee,11.64,,328.24,224.03,tolls,INV0005186,02/05/2025
TXN0005934,20-Aug-2024,sale,CUST0001,,LOC003,LOC012,VEND006,storage_fee,0.81,,19.74,12.67,labor,INV0001978,2024-10-04
TXN0014275,08/19/2024,sale,CUST0015,mid_market,LOC010,LOC006,VEND013,freight_charge,6.88,trips,278.92,213.73,maintenance,INV0004758,11-Nov-2024
TXN0010369,12/04/2024,sale,CUST0004,enterprise,LOC005,LOC011,VEND001,documentation_fee,11.48,,283.78,175.31,maintenance,INV0003456,27-Jan-2025
TXN0009905,27/04/2024,sale,CUST0021,mid_market,LOC002,LOC004,,bulk_transport,10.43,tonnes,435.98,287.21,fuel,INV0003301,09-Jun-2024
TXN0002540,07-Apr-2025,sale, CUST0013,,LOC009,LOC004,VEND015,tanker_transport,14.9,litres,315.53,176.83,maintenance,INV0000846,2025-05-03
TXN0005115,05/21/2025,sale,cust0021,smb,LOC010,LOC006,VEND013,tanker_transport,9.94,litres,466.81,186.86,fuel,INV0001705,10/08/2025
TXN0001270,28/11/2024,sale,cust0003,,LOC008,LOC009,VEND015,tanker_transport,6.54,litres,305.34,195.6,labor,INV0000423,05/02/2025
TXN0005290,02-Mar-2025,sale,CUST0022,mid_market,LOC007,LOC006,,fuel_surcharge,9.79,trips,471.56,249.99,fuel,INV0001763,2025-05-22
TXN0009375,08/06/2024,sale,CUST0008,mid_market,LOC012,LOC009,,tanker_transport,14.48,litres,276.35,178.0,packaging,INV0003125,2024-10-16
TXN0001691,24/11/2024,sale,CUST0035,mid_market,LOC009,LOC004,VEND013,freight_charge,9.63,trips,130.53,58.66,tolls,INV0000563,19-Feb-2025
TXN0012832,2024-10-01,sale,CUST0006,enterprise,LOC010,LOC005,,tanker_transport,16.61,litres,737.9,373.55,labor,INV0004277,11/18/2024
TXN0017382,23/03/2024,sale,CUST0018,enterprise,LOC011,LOC012,,handling_fee,6.42,cartons,70.0,33.34,packaging,INV0005794,12/04/2024
TXN0014926,2025-03-24,sale,CUST0031,mid_market,LOC005,LOC001,,freight_charge,14.49,trips,347.69,248.1,tolls,INV0004975,23-Apr-2025
TXN0002727,03/12/2024,sale,CUST0036,,LOC010,LOC004,VEND011,handling_fee,10.83,cartons,490.84,,,INV0000909,15/05/2024
TXN0019267,15-Sep-2024,sale,CUST0035 ,enterprise,LOC004,LOC003,,documentation_fee,9.71,,247.63,183.55,fuel,INV0006422,11/10/2024
TXN0012637,03/17/2024,sale, CUST0016,enterprise,LOC002,LOC007,VEND004,documentation_fee,12.95,,346.46,190.88,packaging,INV0004212,18-Mar-2024
TXN0015700,10/24/2024,sale,CUST0011,mid_market,LOC001,LOC012,,handling_fee,9.79,cartons,182.14,97.95,labor,INV0005233,08-Jan-2025
TXN0012890,25-Jul-2025,sale,CUST0001,smb,LOC002,LOC007,,storage_fee,6.43,,49.24,35.27,fuel,INV0004296,2025-09-04
TXN0017558,2024-10-24,sale,CUST0005,enterprise,LOC007,LOC002,VEND014,bulk_transport,14.4,tonnes,538.95,,,INV0005852,2025-01-13
TXN0002974,2024-11-14,sale,CUST0033,,LOC005,LOC003,,storage_fee,8.26,,128.04,74.33,packaging,INV0000991,01-Dec-2024
