order_id,order_line_id,order_date,customer_id,sku_id,category,size,quantity,unit_price,unit_cogs,shipping_cost,payment_gateway_fee,marketing_channel,is_return,return_date
ORD-003359,ORD-003359-1,2025-10-06,CUST-02587,FOO-016,Footwear,7,2,3639.0,1557.89,76.0,154.84,Instagram Ads,False,
ORD-003360,ORD-003360-1,2025-10-06,CUST-02588,DRE-026,Dresses,S,2,1369.0,443.72,68.01,59.5,Affiliate,False,
ORD-003361,ORD-003361-1,2025-10-06,CUST-02589,TOP-022,Tops,L,1,1009.0,355.35,84.36,23.19,Influencer,False,
ORD-003362,ORD-003362-1,2025-10-06,CUST-02590,FOO-001,Footwear,10,1,2479.0,1138.61,81.67,54.06,Instagram Ads,False,
ORD-003363,ORD-003363-1,2025-10-06,CUST-00225,OUT-006,Outerwear,XS,1,2309.0,894.55,64.0,50.49,Affiliate,False,
ORD-003363,ORD-003363-2,2025-10-06,CUST-00225,DRE-028,Dresses,XS,1,2259.0,701.21,52.69,49.44,Affiliate,False,
ORD-003364,ORD-003364-1,2025-10-06,CUST-02591,TOP-001,Tops,S,2,1249.0,454.99,62.07,54.46,Google Ads,True,2025-10-15
ORD-003364,ORD-003364-2,2025-10-06,CUST-02591,ACC-001,Accessories,One Size,1,1049.0,266.84,72.61,24.03,Google Ads,False,
ORD-003365,ORD-003365-1,2025-10-06,CUST-02403,OUT-002,Outerwear,M,1,4229.0,1535.78,71.04,90.81,Influencer,False,
ORD-003356,ORD-003356-1,2025-10-06,CUST-02584,OUT-004,Outerwear,M,1,2849.0,1178.46,62.38,61.83,Organic/Email,False,
ORD-003367,ORD-003367-1,2025-10-06,CUST-02593,OUT-016,Outerwear,XL,1,3579.0,1531.85,80.25,77.16,Affiliate,False,
ORD-003366,ORD-003366-1,2025-10-06,CUST-02592,TOP-015,Tops,XS,1,1309.0,526.42,92.76,29.49,Google Ads,False,
ORD-003378,ORD-003378-1,2025-10-06,CUST-02600,BOT-001,Bottoms,S,1,1379.0,498.09,55.04,30.96,Organic/Email,False,
ORD-003377,ORD-003377-2,2025-10-06,CUST-00658,ACC-014,Accessories,One Size,1,939.0,249.47,50.82,21.72,Organic/Email,False,
ORD-003377,ORD-003377-1,2025-10-06,CUST-00658,FOO-012,Footwear,11,1,3059.0,1226.68,77.01,66.24,Organic/Email,False,
ORD-003376,ORD-003376-1,2025-10-06,CUST-02599,TOP-034,Tops,L,1,1469.0,582.92,63.78,32.85,Instagram Ads,True,2025-10-15
ORD-003374,ORD-003374-1,2025-10-06,CUST-02597,DRE-024,Dresses,M,1,1919.0,637.86,53.12,42.3,Google Ads,True,2025-10-16
ORD-003379,ORD-003379-1,2025-10-06,CUST-02601,TOP-010,Tops,L,1,569.0,220.84,97.69,13.95,Google Ads,False,
ORD-003372,ORD-003372-1,2025-10-06,CUST-02596,DRE-006,Dresses,S,1,1929.0,637.98,68.15,42.51,Influencer,True,2025-10-11
ORD-003371,ORD-003371-1,2025-10-06,CUST-02010,TOP-011,Tops,S,1,1459.0,515.92,71.62,32.64,Organic/Email,False,
ORD-003370,ORD-003370-1,2025-10-06,CUST-02595,OUT-008,Outerwear,XS,2,2539.0,1129.15,52.23,108.64,Google Ads,False,
ORD-003369,ORD-003369-1,2025-10-06,CUST-01473,TOP-008,Tops,XL,1,1469.0,600.37,71.3,32.85,Organic/Email,False,
ORD-003368,ORD-003368-1,2025-10-06,CUST-02594,BOT-013,Bottoms,XS,1,1479.0,568.16,65.1,33.06,Instagram Ads,False,
ORD-003373,ORD-003373-1,2025-10-06,CUST-00569,DRE-010,Dresses,L,1,1989.0,788.76,53.69,43.77,Organic/Email,False,
ORD-003429,ORD-003429-1,2025-10-07,CUST-02514,BOT-029,Bottoms,XL,1,1599.0,683.11,71.69,35.58,Organic/Email,False,
ORD-003428,ORD-003428-1,2025-10-07,CUST-02638,TOP-013,Tops,S,1,649.0,251.0,74.04,15.63,Instagram Ads,False,
ORD-003427,ORD-003427-2,2025-10-07,CUST-02637,BOT-021,Bottoms,S,1,1079.0,469.57,77.91,24.66,Google Ads,True,2025-10-14
ORD-003427,ORD-003427-1,2025-10-07,CUST-02637,DRE-013,Dresses,XL,1,2969.0,960.33,82.52,64.35,Google Ads,False,
ORD-003424,ORD-003424-1,2025-10-07,CUST-02634,BOT-029,Bottoms,L,1,1599.0,683.11,68.49,35.58,Google Ads,False,
ORD-003425,ORD-003425-1,2025-10-07,CUST-02635,BOT-007,Bottoms,XS,2,1579.0,564.32,67.17,68.32,Google Ads,False,
ORD-003423,ORD-003423-1,2025-10-07,CUST-02633,BOT-009,Bottoms,M,1,729.0,319.57,55.33,17.31,Instagram Ads,False,
ORD-003422,ORD-003422-1,2025-10-07,CUST-02632,BOT-017,Bottoms,XS,2,859.0,371.44,41.56,38.08,Organic/Email,False,
ORD-003421,ORD-003421-2,2025-10-07,CUST-01885,ACC-006,Accessories,One Size,1,359.0,108.58,69.99,9.54,Organic/Email,False,
ORD-003430,ORD-003430-1,2025-10-07,CUST-02639,DRE-001,Dresses,S,1,2199.0,691.95,53.31,48.18,Affiliate,False,
ORD-003426,ORD-003426-1,2025-10-07,CUST-02636,ACC-010,Accessories,One Size,1,269.0,84.09,65.04,7.65,Influencer,False,
ORD-003430,ORD-003430-2,2025-10-07,CUST-02639,FOO-017,Footwear,10,2,1319.0,659.01,63.69,57.4,Affiliate,False,
ORD-003435,ORD-003435-1,2025-10-07,CUST-00881,BOT-011,Bottoms,M,1,1439.0,622.5,58.72,32.22,Organic/Email,False,
ORD-003431,ORD-003431-2,2025-10-07,CUST-01285,BOT-014,Bottoms,XS,1,1939.0,832.78,68.76,42.72,Organic/Email,False,
ORD-003432,ORD-003432-1,2025-10-07,CUST-02640,FOO-003,Footwear,9,1,2969.0,1313.47,78.91,64.35,Affiliate,False,
ORD-003433,ORD-003433-1,2025-10-07,CUST-02641,TOP-005,Tops,M,1,1299.0,475.11,74.18,29.28,Instagram Ads,False,
ORD-003434,ORD-003434-1,2025-10-07,CUST-01660,FOO-014,Footwear,9,1,2329.0,1000.6,81.95,50.91,Organic/Email,True,2025-10-25
ORD-003434,ORD-003434-2,2025-10-07,CUST-01660,TOP-010,Tops,L,1,569.0,220.84,67.99,13.95,Organic/Email,False,
ORD-003435,ORD-003435-2,2025-10-07,CUST-00881,OUT-011,Outerwear,XS,1,3359.0,1390.12,66.51,72.54,Organic/Email,False,
ORD-003436,ORD-003436-1,2025-10-07,CUST-02642,TOP-008,Tops,XL,1,1469.0,600.37,93.44,32.85,Instagram Ads,False,
ORD-003437,ORD-003437-1,2025-10-07,CUST-02643,TOP-005,Tops,XL,1,1299.0,475.11,90.33,29.28,Organic/Email,True,2025-10-27
ORD-003438,ORD-003438-1,2025-10-07,CUST-00424,TOP-013,Tops,XS,1,649.0,251.0,51.09,15.63,Organic/Email,True,2025-10-27
ORD-003438,ORD-003438-2,2025-10-07,CUST-00424,TOP-021,Tops,XS,1,1239.0,475.7,70.47,28.02,Organic/Email,False,
ORD-003439,ORD-003439-1,2025-10-07,CUST-02644,DRE-012,Dresses,M,1,2939.0,887.06,60.07,63.72,Influencer,False,
ORD-003440,ORD-003440-1,2025-10-07,CUST-02645,BOT-026,Bottoms,L,1,839.0,348.62,69.8,19.62,Google Ads,False,
ORD-003421,ORD-003421-1,2025-10-07,CUST-01885,DRE-027,Dresses,L,2,2379.0,814.51,79.08,101.92,Organic/Email,False,
ORD-003431,ORD-003431-1,2025-10-07,CUST-01285,TOP-027,Tops,XS,1,1289.0,435.83,71.33,29.07,Organic/Email,False,
ORD-003420,ORD-003420-1,2025-10-07,CUST-01499,FOO-005,Footwear,9,1,3289.0,1403.55,74.4,71.07,Organic/Email,True,2025-10-25
ORD-003419,ORD-003419-1,2025-10-07,CUST-02631,FOO-003,Footwear,11,1,2969.0,1313.47,73.65,64.35,Google Ads,False,
ORD-003419,ORD-003419-2,2025-10-07,CUST-02631,FOO-001,Footwear,11,2,2479.0,1138.61,74.63,106.12,Google Ads,False,
ORD-003419,ORD-003419-3,2025-10-07,CUST-02631,BOT-002,Bottoms,XS,1,1569.0,560.78,77.84,34.95,Google Ads,False,
ORD-003402,ORD-003402-1,2025-10-07,CUST-02618,TOP-028,Tops,XS,1,499.0,195.35,71.38,12.48,Organic/Email,False,
ORD-003403,ORD-003403-1,2025-10-07,CUST-02619,TOP-004,Tops,L,1,809.0,332.98,73.95,18.99,Google Ads,False,
ORD-003403,ORD-003403-2,2025-10-07,CUST-02619,TOP-034,Tops,S,1,1469.0,582.92,62.61,32.85,Google Ads,False,
ORD-003404,ORD-003404-1,2025-10-07,CUST-01406,BOT-024,Bottoms,S,1,2039.0,799.12,102.43,44.82,Organic/Email,True,2025-10-16
ORD-003404,ORD-003404-2,2025-10-07,CUST-01406,FOO-012,Footwear,7,1,3059.0,1226.68,82.02,66.24,Organic/Email,False,
ORD-003405,ORD-003405-1,2025-10-07,CUST-02620,BOT-019,Bottoms,S,2,1827.95,817.95,74.66,78.77,Google Ads,False,
ORD-003406,ORD-003406-1,2025-10-07,CUST-02621,TOP-015,Tops,L,1,1309.0,526.42,71.23,29.49,Instagram Ads,True,2025-10-16
ORD-003407,ORD-003407-1,2025-10-07,CUST-02622,BOT-004,Bottoms,S,1,1639.0,653.38,65.5,36.42,Influencer,False,
ORD-003408,ORD-003408-1,2025-10-07,CUST-02623,TOP-013,Tops,XL,1,649.0,251.0,64.04,15.63,Instagram Ads,False,
ORD-003409,ORD-003409-1,2025-10-07,CUST-02624,OUT-010,Outerwear,XS,1,4469.0,1855.78,79.2,95.85,Instagram Ads,False,
ORD-003409,ORD-003409-2,2025-10-07,CUST-02624,BOT-030,Bottoms,XS,1,1159.0,486.45,73.28,26.34,Instagram Ads,False,
ORD-003401,ORD-003401-1,2025-10-07,CUST-02617,DRE-016,Dresses,L,1,2589.0,1003.24,85.78,56.37,Instagram Ads,False,
ORD-003410,ORD-003410-1,2025-10-07,CUST-02625,OUT-001,Outerwear,M,1,4309.0,1842.78,81.69,92.49,Instagram Ads,False,
ORD-003409,ORD-003409-3,2025-10-07,CUST-02624,OUT-009,Outerwear,L,1,3179.0,1218.26,51.36,68.76,Instagram Ads,False,
ORD-003418,ORD-003418-1,2025-10-07,CUST-00309,DRE-026,Dresses,M,1,1369.0,443.72,71.82,30.75,Organic/Email,False,
ORD-003417,ORD-003417-1,2025-10-07,CUST-02630,ACC-012,Accessories,One Size,1,319.0,85.4,52.95,8.7,Google Ads,False,
ORD-003416,ORD-003416-1,2025-10-07,CUST-01409,ACC-010,Accessories,One Size,1,269.0,84.09,44.3,7.65,Organic/Email,False,
ORD-003415,ORD-003415-1,2025-10-07,CUST-00318,OUT-015,Outerwear,M,1,1979.0,882.83,65.95,43.56,Organic/Email,True,2025-10-19
ORD-003418,ORD-003418-2,2025-10-07,CUST-00309,DRE-019,Dresses,XS,1,2439.0,769.09,77.77,53.22,Organic/Email,False,
ORD-003413,ORD-003413-2,2025-10-07,CUST-02628,TOP-001,Tops,XS,2,1249.0,454.99,75.95,54.46,Instagram Ads,True,2025-10-20
ORD-003413,ORD-003413-1,2025-10-07,CUST-02628,TOP-033,Tops,M,1,1399.0,545.35,68.02,31.38,Instagram Ads,True,2025-10-17
ORD-003412,ORD-003412-1,2025-10-07,CUST-02627,DRE-030,Dresses,S,2,3089.0,1206.82,67.87,131.74,Instagram Ads,False,
ORD-003411,ORD-003411-2,2025-10-07,CUST-02626,FOO-005,Footwear,10,1,3289.0,1403.55,71.9,71.07,Instagram Ads,True,2025-10-19
ORD-003411,ORD-003411-1,2025-10-07,CUST-02626,BOT-030,Bottoms,M,1,1097.97,486.45,66.27,25.06,Instagram Ads,False,
ORD-003414,ORD-003414-1,2025-10-07,CUST-02629,OUT-009,Outerwear,XL,1,3179.0,1218.26,74.59,68.76,Affiliate,False,
ORD-003468,ORD-003468-1,2025-10-08,CUST-02666,TOP-028,Tops,S,2,499.0,195.35,62.1,22.96,Instagram Ads,False,
ORD-003467,ORD-003467-1,2025-10-08,CUST-02665,OUT-017,Outerwear,XL,2,4809.0,1805.41,71.61,203.98,Instagram Ads,True,2025-10-19
ORD-003466,ORD-003466-1,2025-10-08,CUST-02664,OUT-003,Outerwear,XL,1,3299.0,1437.47,70.97,71.28,Affiliate,False,
ORD-003465,ORD-003465-1,2025-10-08,CUST-02663,DRE-013,Dresses,XL,1,2969.0,960.33,63.46,64.35,Influencer,False,
ORD-003463,ORD-003463-1,2025-10-08,CUST-02661,DRE-030,Dresses,S,1,3089.0,1206.82,51.59,66.87,Google Ads,False,
ORD-003477,ORD-003477-1,2025-10-08,CUST-02675,TOP-017,Tops,XS,1,619.0,198.5,66.9,15.0,Instagram Ads,True,2025-10-15
ORD-003461,ORD-003461-3,2025-10-08,CUST-02659,BOT-017,Bottoms,XS,1,859.0,371.44,73.42,20.04,Google Ads,False,
ORD-003461,ORD-003461-2,2025-10-08,CUST-02659,OUT-017,Outerwear,XL,2,4809.0,1805.41,43.7,203.98,Google Ads,False,
ORD-003469,ORD-003469-1,2025-10-08,CUST-02667,ACC-013,Accessories,One Size,1,799.0,261.13,42.9,18.78,Organic/Email,False,
ORD-003464,ORD-003464-1,2025-10-08,CUST-02662,ACC-004,Accessories,One Size,1,1409.0,459.78,104.46,31.59,Affiliate,True,2025-10-14
ORD-003469,ORD-003469-2,2025-10-08,CUST-02667,BOT-014,Bottoms,S,1,1939.0,832.78,76.33,42.72,Organic/Email,False,
ORD-003472,ORD-003472-1,2025-10-08,CUST-02670,OUT-017,Outerwear,L,2,4809.0,1805.41,89.02,203.98,Affiliate,False,
ORD-003470,ORD-003470-1,2025-10-08,CUST-02668,TOP-014,Tops,L,1,1309.0,512.86,76.52,29.49,Organic/Email,False,
ORD-003470,ORD-003470-2,2025-10-08,CUST-02668,BOT-020,Bottoms,M,2,2129.0,785.56,53.29,91.42,Organic/Email,False,
ORD-003471,ORD-003471-1,2025-10-08,CUST-02669,DRE-024,Dresses,L,1,1919.0,637.86,61.65,42.3,Influencer,True,2025-10-28
ORD-003471,ORD-003471-2,2025-10-08,CUST-02669,ACC-009,Accessories,One Size,2,1119.0,390.44,72.38,49.0,Influencer,False,
ORD-003471,ORD-003471-3,2025-10-08,CUST-02669,OUT-007,Outerwear,S,1,2649.0,1026.21,61.59,57.63,Influencer,False,
ORD-003473,ORD-003473-1,2025-10-08,CUST-02671,FOO-015,Footwear,8,1,3339.0,1374.12,79.14,72.12,Organic/Email,False,
ORD-003474,ORD-003474-1,2025-10-08,CUST-02672,TOP-030,Tops,XS,1,1159.0,424.76,68.53,26.34,Organic/Email,False,
ORD-003475,ORD-003475-1,2025-10-08,CUST-02673,FOO-013,Footwear,8,1,3479.0,1492.72,74.89,75.06,Instagram Ads,False,
ORD-003475,ORD-003475-2,2025-10-08,CUST-02673,DRE-020,Dresses,XS,1,1709.0,536.3,58.3,37.89,Instagram Ads,False,
ORD-003476,ORD-003476-1,2025-10-08,CUST-02674,BOT-021,Bottoms,XL,1,1079.0,469.57,52.37,24.66,Affiliate,False,
ORD-003461,ORD-003461-1,2025-10-08,CUST-02659,TOP-007,Tops,M,1,1089.0,432.95,82.46,24.87,Google Ads,True,2025-10-27
ORD-003469,ORD-003469-3,2025-10-08,CUST-02667,BOT-030,Bottoms,XS,1,1159.0,486.45,64.76,26.34,Organic/Email,False,
ORD-003460,ORD-003460-1,2025-10-08,CUST-02006,DRE-022,Dresses,M,1,1199.0,362.32,55.96,27.18,Organic/Email,False,
ORD-003462,ORD-003462-1,2025-10-08,CUST-02660,OUT-019,Outerwear,XS,1,3479.0,1415.71,86.46,75.06,Organic/Email,False,
ORD-003458,ORD-003458-1,2025-10-08,CUST-02657,TOP-015,Tops,XS,1,1309.0,526.42,74.47,29.49,Instagram Ads,False,
ORD-003459,ORD-003459-1,2025-10-08,CUST-02658,OUT-005,Outerwear,XL,1,1989.0,790.88,63.74,43.77,Google Ads,False,
ORD-003441,ORD-003441-1,2025-10-08,CUST-02646,FOO-017,Footwear,7,1,1319.0,659.01,49.36,29.7,Instagram Ads,True,2025-10-21
ORD-003442,ORD-003442-2,2025-10-08,CUST-00178,DRE-010,Dresses,M,1,1989.0,788.76,54.53,43.77,Organic/Email,True,2025-10-13
ORD-003443,ORD-003443-1,2025-10-08,CUST-02647,BOT-029,Bottoms,XS,1,1599.0,683.11,77.43,35.58,Google Ads,True,2025-10-17
ORD-003444,ORD-003444-1,2025-10-08,CUST-02648,TOP-011,Tops,S,1,1459.0,515.92,67.25,32.64,Influencer,False,
ORD-003444,ORD-003444-2,2025-10-08,CUST-02648,TOP-026,Tops,XL,1,1259.0,487.4,69.25,28.44,Influencer,False,
ORD-003445,ORD-003445-1,2025-10-08,CUST-01663,DRE-011,Dresses,L,1,3319.0,1264.9,61.39,71.7,Organic/Email,False,
ORD-003446,ORD-003446-1,2025-10-08,CUST-01338,TOP-026,Tops,XL,1,1259.0,487.4,76.69,28.44,Organic/Email,True,2025-10-25
ORD-003447,ORD-003447-1,2025-10-08,CUST-00598,OUT-010,Outerwear,M,1,4469.0,1855.78,54.93,95.85,Organic/Email,False,
ORD-003448,ORD-003448-1,2025-10-08,CUST-02649,BOT-011,Bottoms,L,1,1439.0,622.5,53.47,32.22,Influencer,True,2025-10-12
ORD-003449,ORD-003449-1,2025-10-08,CUST-02650,OUT-010,Outerwear,XL,1,4469.0,1855.78,52.86,95.85,Influencer,True,2025-10-18
ORD-003442,ORD-003442-1,2025-10-08,CUST-00178,BOT-021,Bottoms,XS,1,1079.0,469.57,81.49,24.66,Organic/Email,False,
ORD-003450,ORD-003450-2,2025-10-08,CUST-00853,OUT-012,Outerwear,L,1,4069.0,1507.3,53.81,87.45,Organic/Email,False,
ORD-003450,ORD-003450-1,2025-10-08,CUST-00853,OUT-016,Outerwear,M,1,3579.0,1531.85,67.78,77.16,Organic/Email,False,
ORD-003457,ORD-003457-2,2025-10-08,CUST-02656,BOT-014,Bottoms,L,1,1939.0,832.78,56.35,42.72,Influencer,False,
ORD-003456,ORD-003456-1,2025-10-08,CUST-02655,FOO-003,Footwear,9,2,2969.0,1313.47,74.88,126.7,Influencer,True,2025-10-16
ORD-003455,ORD-003455-1,2025-10-08,CUST-02654,TOP-027,Tops,S,1,1289.0,435.83,55.78,29.07,Instagram Ads,True,2025-10-16
ORD-003454,ORD-003454-2,2025-10-08,CUST-02653,FOO-007,Footwear,10,1,2309.0,1013.74,54.31,50.49,Instagram Ads,True,2025-10-24
ORD-003457,ORD-003457-1,2025-10-08,CUST-02656,DRE-016,Dresses,S,1,2589.0,1003.24,74.72,56.37,Influencer,True,2025-10-16
ORD-003453,ORD-003453-1,2025-10-08,CUST-02652,ACC-011,Accessories,One Size,1,1349.0,432.78,70.06,30.33,Organic/Email,False,
ORD-003452,ORD-003452-2,2025-10-08,CUST-01900,ACC-008,Accessories,One Size,1,1149.0,310.78,69.25,26.13,Organic/Email,False,
ORD-003452,ORD-003452-1,2025-10-08,CUST-01900,TOP-022,Tops,M,1,1009.0,355.35,69.28,23.19,Organic/Email,False,
ORD-003451,ORD-003451-1,2025-10-08,CUST-02651,DRE-022,Dresses,S,1,1199.0,362.32,85.59,27.18,Organic/Email,False,
ORD-003454,ORD-003454-1,2025-10-08,CUST-02653,TOP-001,Tops,L,1,1249.0,454.99,88.25,28.23,Instagram Ads,False,
ORD-003491,ORD-003491-1,2025-10-09,CUST-02684,OUT-013,Outerwear,XL,1,4509.0,1638.63,63.95,96.69,Influencer,False,
ORD-003496,ORD-003496-1,2025-10-09,CUST-02689,BOT-012,Bottoms,L,1,1409.0,516.76,64.84,31.59,Google Ads,True,2025-10-13
ORD-003491,ORD-003491-2,2025-10-09,CUST-02684,TOP-007,Tops,S,1,1089.0,432.95,69.09,24.87,Influencer,True,2025-10-27
ORD-003492,ORD-003492-1,2025-10-09,CUST-02685,TOP-014,Tops,XS,1,1309.0,512.86,48.58,29.49,Google Ads,False,
ORD-003492,ORD-003492-2,2025-10-09,CUST-02685,TOP-021,Tops,L,1,1239.0,475.7,71.64,28.02,Google Ads,True,2025-10-29
ORD-003493,ORD-003493-1,2025-10-09,CUST-02686,BOT-010,Bottoms,XS,1,1869.0,652.35,61.91,41.25,Google Ads,False,
ORD-003494,ORD-003494-1,2025-10-09,CUST-02687,TOP-028,Tops,M,2,499.0,195.35,82.3,22.96,Google Ads,False,
ORD-003495,ORD-003495-1,2025-10-09,CUST-02688,DRE-025,Dresses,L,1,3169.0,1222.35,57.41,68.55,Organic/Email,False,
ORD-003496,ORD-003496-2,2025-10-09,CUST-02689,DRE-012,Dresses,L,1,2939.0,887.06,59.54,63.72,Google Ads,False,
ORD-003501,ORD-003501-1,2025-10-09,CUST-02691,TOP-031,Tops,XL,1,729.0,279.86,70.27,17.31,Influencer,False,
ORD-003497,ORD-003497-2,2025-10-09,CUST-01115,OUT-008,Outerwear,S,1,2539.0,1129.15,84.31,55.32,Organic/Email,False,
ORD-003498,ORD-003498-1,2025-10-09,CUST-02290,ACC-014,Accessories,One Size,1,939.0,249.47,62.68,21.72,Organic/Email,False,
ORD-003499,ORD-003499-1,2025-10-09,CUST-01821,TOP-034,Tops,XS,1,1469.0,582.92,63.74,32.85,Organic/Email,False,
ORD-003500,ORD-003500-1,2025-10-09,CUST-02690,TOP-019,Tops,XL,2,899.0,340.62,60.99,39.76,Organic/Email,False,
ORD-003502,ORD-003502-1,2025-10-09,CUST-01195,ACC-015,Accessories,One Size,1,589.0,181.83,68.99,14.37,Influencer,False,
ORD-003502,ORD-003502-2,2025-10-09,CUST-01195,OUT-017,Outerwear,XL,1,4809.0,1805.41,60.96,102.99,Influencer,True,2025-10-27
ORD-003503,ORD-003503-1,2025-10-09,CUST-02692,BOT-007,Bottoms,L,1,1579.0,564.32,55.27,35.16,Organic/Email,False,
ORD-003504,ORD-003504-1,2025-10-09,CUST-00582,ACC-010,Accessories,One Size,2,269.0,84.09,60.46,13.3,Organic/Email,False,
ORD-003490,ORD-003490-3,2025-10-09,CUST-02683,TOP-015,Tops,S,1,1309.0,526.42,64.33,29.49,Organic/Email,True,2025-10-22
ORD-003497,ORD-003497-1,2025-10-09,CUST-01115,TOP-034,Tops,XS,1,1469.0,582.92,63.6,32.85,Organic/Email,False,
ORD-003490,ORD-003490-2,2025-10-09,CUST-02683,BOT-008,Bottoms,XL,1,1569.0,588.48,73.19,34.95,Organic/Email,False,
ORD-003490,ORD-003490-1,2025-10-09,CUST-02683,TOP-032,Tops,XL,1,499.0,164.38,62.1,12.48,Organic/Email,True,2025-10-23
ORD-003489,ORD-003489-1,2025-10-09,CUST-02682,TOP-001,Tops,XL,1,1249.0,454.99,51.07,28.23,Google Ads,False,
ORD-003478,ORD-003478-1,2025-10-09,CUST-01539,DRE-014,Dresses,XS,1,2469.0,957.13,91.56,53.85,Affiliate,False,
ORD-003479,ORD-003479-1,2025-10-09,CUST-02676,OUT-019,Outerwear,XS,1,3479.0,1415.71,55.64,75.06,Instagram Ads,False,
ORD-003480,ORD-003480-1,2025-10-09,CUST-01524,FOO-007,Footwear,9,1,2309.0,1013.74,65.98,50.49,Affiliate,False,
ORD-003480,ORD-003480-2,2025-10-09,CUST-01524,FOO-005,Footwear,11,1,3289.0,1403.55,76.45,71.07,Affiliate,True,2025-10-24
ORD-003481,ORD-003481-2,2025-10-09,CUST-02677,BOT-023,Bottoms,M,2,2039.0,844.87,57.37,87.64,Google Ads,False,
ORD-003482,ORD-003482-1,2025-10-09,CUST-02546,ACC-012,Accessories,One Size,1,319.0,85.4,81.33,8.7,Organic/Email,False,
ORD-003482,ORD-003482-2,2025-10-09,CUST-02546,DRE-022,Dresses,L,1,1199.0,362.32,61.16,27.18,Organic/Email,True,2025-10-20
ORD-003483,ORD-003483-1,2025-10-09,CUST-02515,BOT-017,Bottoms,XS,1,859.0,371.44,65.91,20.04,Organic/Email,False,
ORD-003483,ORD-003483-2,2025-10-09,CUST-02515,OUT-020,Outerwear,S,1,3329.0,1419.12,71.39,71.91,Organic/Email,False,
ORD-003481,ORD-003481-1,2025-10-09,CUST-02677,DRE-010,Dresses,XS,2,1989.0,788.76,72.59,85.54,Google Ads,False,
ORD-003485,ORD-003485-1,2025-10-09,CUST-02679,DRE-007,Dresses,M,1,2619.0,1037.34,51.65,57.0,Organic/Email,False,
ORD-003485,ORD-003485-2,2025-10-09,CUST-02679,BOT-022,Bottoms,M,2,769.0,293.91,54.6,34.3,Organic/Email,False,
ORD-003485,ORD-003485-3,2025-10-09,CUST-02679,DRE-003,Dresses,XS,1,2219.0,818.45,63.98,48.6,Organic/Email,True,2025-10-24
ORD-003486,ORD-003486-1,2025-10-09,CUST-02680,TOP-033,Tops,XL,1,1399.0,545.35,44.22,31.38,Instagram Ads,False,
ORD-003487,ORD-003487-1,2025-10-09,CUST-00128,BOT-008,Bottoms,XS,1,1569.0,588.48,73.88,34.95,Organic/Email,True,2025-10-15
ORD-003487,ORD-003487-2,2025-10-09,CUST-00128,DRE-026,Dresses,XL,2,1369.0,443.72,61.89,59.5,Organic/Email,False,
ORD-003487,ORD-003487-3,2025-10-09,CUST-00128,TOP-017,Tops,L,1,619.0,198.5,70.81,15.0,Organic/Email,True,2025-10-26
ORD-003488,ORD-003488-1,2025-10-09,CUST-02681,BOT-026,Bottoms,XS,1,839.0,348.62,62.11,19.62,Instagram Ads,False,
ORD-003484,ORD-003484-1,2025-10-09,CUST-02678,FOO-015,Footwear,8,1,3339.0,1374.12,81.87,72.12,Instagram Ads,False,
ORD-003528,ORD-003528-2,2025-10-10,CUST-00295,TOP-021,Tops,S,1,1239.0,475.7,62.97,28.02,Organic/Email,False,
ORD-003528,ORD-003528-1,2025-10-10,CUST-00295,FOO-013,Footwear,9,1,3479.0,1492.72,46.5,75.06,Organic/Email,True,2025-10-15
ORD-003527,ORD-003527-1,2025-10-10,CUST-02711,OUT-003,Outerwear,M,1,3299.0,1437.47,63.66,71.28,Google Ads,False,
ORD-003526,ORD-003526-1,2025-10-10,CUST-02710,OUT-005,Outerwear,S,1,1989.0,790.88,58.25,43.77,Influencer,False,
ORD-003523,ORD-003523-1,2025-10-10,CUST-02707,TOP-022,Tops,XL,1,1009.0,355.35,70.59,23.19,Instagram Ads,False,
ORD-003525,ORD-003525-2,2025-10-10,CUST-02709,DRE-006,Dresses,M,1,1929.0,637.98,64.78,42.51,Affiliate,False,
ORD-003525,ORD-003525-1,2025-10-10,CUST-02709,BOT-018,Bottoms,S,2,759.0,298.64,77.52,33.88,Affiliate,False,
ORD-003524,ORD-003524-1,2025-10-10,CUST-02708,FOO-004,Footwear,7,1,3009.0,1305.59,74.84,65.19,Organic/Email,False,
ORD-003528,ORD-003528-3,2025-10-10,CUST-00295,DRE-028,Dresses,S,2,2259.0,701.21,77.62,96.88,Organic/Email,False,
ORD-003525,ORD-003525-3,2025-10-10,CUST-02709,OUT-018,Outerwear,XL,1,1829.0,753.95,65.02,40.41,Affiliate,True,2025-10-22
ORD-003530,ORD-003530-1,2025-10-10,CUST-02713,FOO-016,Footwear,7,1,3639.0,1557.89,89.33,78.42,Google Ads,False,
ORD-003538,ORD-003538-1,2025-10-10,CUST-02718,DRE-017,Dresses,XL,1,1539.0,499.54,90.67,34.32,Instagram Ads,False,
ORD-003531,ORD-003531-2,2025-10-10,CUST-02714,TOP-001,Tops,XS,1,1249.0,454.99,81.28,28.23,Organic/Email,False,
ORD-003532,ORD-003532-1,2025-10-10,CUST-01411,TOP-010,Tops,S,1,569.0,220.84,94.08,13.95,Organic/Email,False,
ORD-003533,ORD-003533-1,2025-10-10,CUST-02715,DRE-003,Dresses,L,2,2219.0,818.45,60.87,95.2,Organic/Email,False,
